tournament_year,match_id,minute,stoppage_minute,display_minute,player,team,opponent,stage,stage_group,is_knockout,is_penalty,is_own_goal
1950,M-1950-15,40,0,40,Oscar Míguez,Uruguay,Bolivia,group stage,Group,false,false,false
1950,M-1950-15,51,0,51,Oscar Míguez,Uruguay,Bolivia,group stage,Group,false,false,false
1950,M-1950-15,54,0,54,Juan Alberto Schiaffino,Uruguay,Bolivia,group stage,Group,false,false,false
1950,M-1950-15,83,0,83,Julio Pérez,Uruguay,Bolivia,group stage,Group,false,false,false
1950,M-1950-15,87,0,87,Alcides Ghiggia,Uruguay,Bolivia,group stage,Group,false,false,false
1950,M-1950-16,10,0,10,René Bader,Switzerland,Mexico,group stage,Group,false,false,false
1950,M-1950-16,44,0,44,Charles Antenen,Switzerland,Mexico,group stage,Group,false,false,false
1950,M-1950-16,89,0,89,Horacio Casarín,Mexico,Switzerland,group stage,Group,false,false,false
1950,M-1950-17,17,0,17,not applicable Ademir,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-17,36,0,36,not applicable Ademir,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-17,39,0,39,not applicable Chico,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-17,52,0,52,not applicable Ademir,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-17,58,0,58,not applicable Ademir,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-17,67,0,67,Sune Andersson,Sweden,Brazil,final round,Final,true,true,false
1950,M-1950-17,85,0,85,not applicable Maneca,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-17,88,0,88,not applicable Chico,Brazil,Sweden,final round,Final,true,false,false
1950,M-1950-18,29,0,29,Alcides Ghiggia,Uruguay,Spain,final round,Final,true,false,false
1950,M-1950-18,37,0,37,Estanislau Basora,Spain,Uruguay,final round,Final,true,false,false
1950,M-1950-18,39,0,39,Estanislau Basora,Spain,Uruguay,final round,Final,true,false,false
1950,M-1950-18,73,0,73,Obdulio Varela,Uruguay,Spain,final round,Final,true,false,false
1950,M-1950-19,15,0,15,not applicable Ademir,Brazil,Spain,final round,Final,true,false,false
1950,M-1950-19,21,0,21,not applicable Jair,Brazil,Spain,final round,Final,true,false,false
1950,M-1950-19,31,0,31,not applicable Chico,Brazil,Spain,final round,Final,true,false,false
1950,M-1950-19,55,0,55,not applicable Chico,Brazil,Spain,final round,Final,true,false,false
1950,M-1950-19,57,0,57,not applicable Ademir,Brazil,Spain,final round,Final,true,false,false
1950,M-1950-19,67,0,67,not applicable Zizinho,Brazil,Spain,final round,Final,true,false,false
1950,M-1950-19,71,0,71,Silvestre Igoa,Spain,Brazil,final round,Final,true,false,false
1950,M-1950-20,5,0,5,Karl-Erik Palmér,Sweden,Uruguay,final round,Final,true,false,false
1950,M-1950-20,39,0,39,Alcides Ghiggia,Uruguay,Sweden,final round,Final,true,false,false
1950,M-1950-20,40,0,40,Stig Sundqvist,Sweden,Uruguay,final round,Final,true,false,false
1950,M-1950-20,77,0,77,Oscar Míguez,Uruguay,Sweden,final round,Final,true,false,false
1950,M-1950-20,85,0,85,Oscar Míguez,Uruguay,Sweden,final round,Final,true,false,false
1950,M-1950-21,15,0,15,Stig Sundqvist,Sweden,Spain,final round,Final,true,false,false
1950,M-1950-21,33,0,33,Bror Mellberg,Sweden,Spain,final round,Final,true,false,false
1950,M-1950-21,80,0,80,Karl-Erik Palmér,Sweden,Spain,final round,Final,true,false,false
1950,M-1950-21,82,0,82,Telmo Zarra,Spain,Sweden,final round,Final,true,false,false
1950,M-1950-22,47,0,47,not applicable Friaça,Brazil,Uruguay,final round,Final,true,false,false
1950,M-1950-22,66,0,66,Juan Alberto Schiaffino,Uruguay,Brazil,final round,Final,true,false,false
1950,M-1950-22,79,0,79,Alcides Ghiggia,Uruguay,Brazil,final round,Final,true,false,false
1954,M-1954-01,23,0,23,not applicable Baltazar,Brazil,Mexico,group stage,Group,false,false,false
1954,M-1954-01,30,0,30,not applicable Didi,Brazil,Mexico,group stage,Group,false,false,false
1954,M-1954-01,34,0,34,not applicable Pinga,Brazil,Mexico,group stage,Group,false,false,false
1954,M-1954-01,43,0,43,not applicable Pinga,Brazil,Mexico,group stage,Group,false,false,false
1954,M-1954-01,69,0,69,not applicable Julinho,Brazil,Mexico,group stage,Group,false,false,false
1954,M-1954-02,15,0,15,Miloš Milutinović,Yugoslavia,France,group stage,Group,false,false,false
1954,M-1954-03,33,0,33,Erich Probst,Austria,Scotland,group stage,Group,false,false,false
1954,M-1954-04,71,0,71,Oscar Míguez,Uruguay,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-04,84,0,84,Juan Alberto Schiaffino,Uruguay,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-05,18,0,18,Robert Ballaman,Switzerland,Italy,group stage,Group,false,false,false
1954,M-1954-05,44,0,44,Giampiero Boniperti,Italy,Switzerland,group stage,Group,false,false,false
1954,M-1954-05,78,0,78,Josef Hügi,Switzerland,Italy,group stage,Group,false,false,false
1954,M-1954-06,12,0,12,Ferenc Puskás,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,18,0,18,Mihály Lantos,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,24,0,24,Sándor Kocsis,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,36,0,36,Sándor Kocsis,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,50,0,50,Sándor Kocsis,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,59,0,59,Zoltán Czibor,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,75,0,75,Péter Palotás,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,83,0,83,Péter Palotás,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-06,89,0,89,Ferenc Puskás,Hungary,South Korea,group stage,Group,false,false,false
1954,M-1954-07,2,0,2,Suat Mamat,Turkey,West Germany,group stage,Group,false,false,false
1954,M-1954-07,14,0,14,Hans Schäfer,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-07,52,0,52,Bernhard Klodt,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-07,60,0,60,Ottmar Walter,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-07,84,0,84,Max Morlock,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-08,5,0,5,Léopold Anoul,Belgium,England,group stage,Group,false,false,false
1954,M-1954-08,26,0,26,Ivor Broadis,England,Belgium,group stage,Group,false,false,false
1954,M-1954-08,36,0,36,Nat Lofthouse,England,Belgium,group stage,Group,false,false,false
1954,M-1954-08,63,0,63,Ivor Broadis,England,Belgium,group stage,Group,false,false,false
1954,M-1954-08,67,0,67,Henri Coppens,Belgium,England,group stage,Group,false,false,false
1954,M-1954-08,71,0,71,Léopold Anoul,Belgium,England,group stage,Group,false,false,false
1954,M-1954-08,91,0,91,Nat Lofthouse,England,Belgium,group stage,Group,false,false,false
1954,M-1954-08,94,0,94,Jimmy Dickinson,Belgium,England,group stage,Group,false,false,true
1954,M-1954-09,17,0,17,Carlos Borges,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-09,30,0,30,Oscar Míguez,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-09,47,0,47,Carlos Borges,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-09,54,0,54,Julio Abbadie,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-09,57,0,57,Carlos Borges,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-09,83,0,83,Oscar Míguez,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-09,85,0,85,Julio Abbadie,Uruguay,Scotland,group stage,Group,false,false,false
1954,M-1954-10,48,0,48,Branko Zebec,Yugoslavia,Brazil,group stage,Group,false,false,false
1954,M-1954-10,69,0,69,not applicable Didi,Brazil,Yugoslavia,group stage,Group,false,false,false
1954,M-1954-11,3,0,3,Ernst Stojaspal,Austria,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-11,4,0,4,Erich Probst,Austria,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-11,21,0,21,Erich Probst,Austria,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-11,24,0,24,Erich Probst,Austria,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-11,65,0,65,Ernst Stojaspal,Austria,Czechoslovakia,group stage,Group,false,false,false
1954,M-1954-12,19,0,19,Jean Vincent,France,Mexico,group stage,Group,false,false,false
1954,M-1954-12,46,0,46,Raúl Cárdenas,France,Mexico,group stage,Group,false,false,true
1954,M-1954-12,54,0,54,José Luis Lamadrid,Mexico,France,group stage,Group,false,false,false
1954,M-1954-12,85,0,85,Tomás Balcázar,Mexico,France,group stage,Group,false,false,false
1954,M-1954-12,88,0,88,Raymond Kopa,France,Mexico,group stage,Group,false,true,false
1954,M-1954-13,3,0,3,Sándor Kocsis,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,17,0,17,Ferenc Puskás,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,21,0,21,Sándor Kocsis,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,25,0,25,Alfred Pfaff,West Germany,Hungary,group stage,Group,false,false,false
1954,M-1954-13,52,0,52,Nándor Hidegkuti,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,54,0,54,Nándor Hidegkuti,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,69,0,69,Sándor Kocsis,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,75,0,75,József Tóth,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,77,0,77,Helmut Rahn,West Germany,Hungary,group stage,Group,false,false,false
1954,M-1954-13,78,0,78,Sándor Kocsis,Hungary,West Germany,group stage,Group,false,false,false
1954,M-1954-13,84,0,84,Richard Herrmann,West Germany,Hungary,group stage,Group,false,false,false
1954,M-1954-14,10,0,10,Suat Mamat,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-14,24,0,24,Lefter Küçükandonyadis,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-14,30,0,30,Suat Mamat,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-14,37,0,37,Burhan Sargun,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-14,64,0,64,Burhan Sargun,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-14,70,0,70,Burhan Sargun,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-14,76,0,76,Erol Keskin,Turkey,South Korea,group stage,Group,false,false,false
1954,M-1954-15,41,0,41,Egisto Pandolfini,Italy,Belgium,group stage,Group,false,true,false
1954,M-1954-15,48,0,48,Carlo Galli,Italy,Belgium,group stage,Group,false,false,false
1954,M-1954-15,58,0,58,Amleto Frignani,Italy,Belgium,group stage,Group,false,false,false
1954,M-1954-15,78,0,78,Benito Lorenzi,Italy,Belgium,group stage,Group,false,false,false
1954,M-1954-15,81,0,81,Léopold Anoul,Belgium,Italy,group stage,Group,false,false,false
1954,M-1954-16,43,0,43,Jimmy Mullen,England,Switzerland,group stage,Group,false,false,false
1954,M-1954-16,69,0,69,Dennis Wilshaw,England,Switzerland,group stage,Group,false,false,false
1954,M-1954-17,7,0,7,Ottmar Walter,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,12,0,12,Hans Schäfer,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,21,0,21,Mustafa Ertan,Turkey,West Germany,group stage,Group,false,false,false
1954,M-1954-17,30,0,30,Max Morlock,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,60,0,60,Max Morlock,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,62,0,62,Fritz Walter,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,77,0,77,Max Morlock,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,79,0,79,Hans Schäfer,West Germany,Turkey,group stage,Group,false,false,false
1954,M-1954-17,82,0,82,Lefter Küçükandonyadis,Turkey,West Germany,group stage,Group,false,false,false
1954,M-1954-18,14,0,14,Josef Hügi,Switzerland,Italy,group stage,Group,false,false,false
1954,M-1954-18,48,0,48,Robert Ballaman,Switzerland,Italy,group stage,Group,false,false,false
1954,M-1954-18,67,0,67,Fulvio Nesti,Italy,Switzerland,group stage,Group,false,false,false
1954,M-1954-18,85,0,85,Josef Hügi,Switzerland,Italy,group stage,Group,false,false,false
1954,M-1954-18,90,0,90,Jacques Fatton,Switzerland,Italy,group stage,Group,false,false,false
1954,M-1954-19,16,0,16,Robert Ballaman,Switzerland,Austria,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,17,0,17,Josef Hügi,Switzerland,Austria,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,19,0,19,Josef Hügi,Switzerland,Austria,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,25,0,25,Theodor Wagner,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,26,0,26,Alfred Körner,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,27,0,27,Theodor Wagner,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,32,0,32,Ernst Ocwirk,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,34,0,34,Alfred Körner,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,39,0,39,Robert Ballaman,Switzerland,Austria,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,53,0,53,Theodor Wagner,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,60,0,60,Josef Hügi,Switzerland,Austria,quarter-finals,Quarter-final,true,false,false
1954,M-1954-19,76,0,76,Erich Probst,Austria,Switzerland,quarter-finals,Quarter-final,true,false,false
1954,M-1954-20,5,0,5,Carlos Borges,Uruguay,England,quarter-finals,Quarter-final,true,false,false
1954,M-1954-20,16,0,16,Nat Lofthouse,England,Uruguay,quarter-finals,Quarter-final,true,false,false
1954,M-1954-20,39,0,39,Obdulio Varela,Uruguay,England,quarter-finals,Quarter-final,true,false,false
1954,M-1954-20,46,0,46,Juan Alberto Schiaffino,Uruguay,England,quarter-finals,Quarter-final,true,false,false
1954,M-1954-20,67,0,67,Tom Finney,England,Uruguay,quarter-finals,Quarter-final,true,false,false
1954,M-1954-20,78,0,78,Javier Ambrois,Uruguay,England,quarter-finals,Quarter-final,true,false,false
1954,M-1954-21,4,0,4,Nándor Hidegkuti,Hungary,Brazil,quarter-finals,Quarter-final,true,false,false
1954,M-1954-21,7,0,7,Sándor Kocsis,Hungary,Brazil,quarter-finals,Quarter-final,true,false,false
1954,M-1954-21,18,0,18,Djalma Santos,Brazil,Hungary,quarter-finals,Quarter-final,true,true,false
1954,M-1954-21,60,0,60,Mihály Lantos,Hungary,Brazil,quarter-finals,Quarter-final,true,true,false
1954,M-1954-21,65,0,65,not applicable Julinho,Brazil,Hungary,quarter-finals,Quarter-final,true,false,false
1954,M-1954-21,88,0,88,Sándor Kocsis,Hungary,Brazil,quarter-finals,Quarter-final,true,false,false
1954,M-1954-22,9,0,9,Ivica Horvat,West Germany,Yugoslavia,quarter-finals,Quarter-final,true,false,true
1954,M-1954-22,85,0,85,Helmut Rahn,West Germany,Yugoslavia,quarter-finals,Quarter-final,true,false,false
1954,M-1954-23,13,0,13,Zoltán Czibor,Hungary,Uruguay,semi-finals,Semi-final,true,false,false
1954,M-1954-23,46,0,46,Nándor Hidegkuti,Hungary,Uruguay,semi-finals,Semi-final,true,false,false
1954,M-1954-23,75,0,75,Juan Hohberg,Uruguay,Hungary,semi-finals,Semi-final,true,false,false
1954,M-1954-23,86,0,86,Juan Hohberg,Uruguay,Hungary,semi-finals,Semi-final,true,false,false
1954,M-1954-23,111,0,111,Sándor Kocsis,Hungary,Uruguay,semi-finals,Semi-final,true,false,false
1954,M-1954-23,116,0,116,Sándor Kocsis,Hungary,Uruguay,semi-finals,Semi-final,true,false,false
1954,M-1954-24,31,0,31,Hans Schäfer,West Germany,Austria,semi-finals,Semi-final,true,false,false
1954,M-1954-24,47,0,47,Max Morlock,West Germany,Austria,semi-finals,Semi-final,true,false,false
1954,M-1954-24,51,0,51,Erich Probst,Austria,West Germany,semi-finals,Semi-final,true,false,false
1954,M-1954-24,54,0,54,Fritz Walter,West Germany,Austria,semi-finals,Semi-final,true,true,false
1954,M-1954-24,61,0,61,Ottmar Walter,West Germany,Austria,semi-finals,Semi-final,true,false,false
1954,M-1954-24,64,0,64,Fritz Walter,West Germany,Austria,semi-finals,Semi-final,true,true,false
1954,M-1954-24,89,0,89,Ottmar Walter,West Germany,Austria,semi-finals,Semi-final,true,false,false
1954,M-1954-25,16,0,16,Ernst Stojaspal,Austria,Uruguay,third-place match,Third-place,true,true,false
1954,M-1954-25,22,0,22,Juan Hohberg,Uruguay,Austria,third-place match,Third-place,true,false,false
1954,M-1954-25,59,0,59,Luis Cruz,Austria,Uruguay,third-place match,Third-place,true,false,true
1954,M-1954-25,89,0,89,Ernst Ocwirk,Austria,Uruguay,third-place match,Third-place,true,false,false
1954,M-1954-26,6,0,6,Ferenc Puskás,Hungary,West Germany,final,Final,true,false,false
1954,M-1954-26,8,0,8,Zoltán Czibor,Hungary,West Germany,final,Final,true,false,false
1954,M-1954-26,10,0,10,Max Morlock,West Germany,Hungary,final,Final,true,false,false
1954,M-1954-26,18,0,18,Helmut Rahn,West Germany,Hungary,final,Final,true,false,false
1954,M-1954-26,84,0,84,Helmut Rahn,West Germany,Hungary,final,Final,true,false,false
1958,M-1958-01,17,0,17,Agne Simonsson,Sweden,Mexico,group stage,Group,false,false,false
1958,M-1958-01,57,0,57,Nils Liedholm,Sweden,Mexico,group stage,Group,false,true,false
1958,M-1958-01,64,0,64,Agne Simonsson,Sweden,Mexico,group stage,Group,false,false,false
1958,M-1958-02,3,0,3,Oreste Corbatta,Argentina,West Germany,group stage,Group,false,false,false
1958,M-1958-02,32,0,32,Helmut Rahn,West Germany,Argentina,group stage,Group,false,false,false
1958,M-1958-02,42,0,42,Uwe Seeler,West Germany,Argentina,group stage,Group,false,false,false
1958,M-1958-02,79,0,79,Helmut Rahn,West Germany,Argentina,group stage,Group,false,false,false
1958,M-1958-03,21,0,21,Wilbur Cush,Northern Ireland,Czechoslovakia,group stage,Group,false,false,false
1958,M-1958-04,20,0,20,Florencio Amarilla,Paraguay,France,group stage,Group,false,false,false
1958,M-1958-04,24,0,24,Just Fontaine,France,Paraguay,group stage,Group,false,false,false
1958,M-1958-04,30,0,30,Just Fontaine,France,Paraguay,group stage,Group,false,false,false
1958,M-1958-04,44,0,44,Florencio Amarilla,Paraguay,France,group stage,Group,false,true,false
1958,M-1958-04,50,0,50,Jorge Lino Romero,Paraguay,France,group stage,Group,false,false,false
1958,M-1958-04,52,0,52,Roger Piantoni,France,Paraguay,group stage,Group,false,false,false
1958,M-1958-04,61,0,61,Maryan Wisnieski,France,Paraguay,group stage,Group,false,false,false
1958,M-1958-04,67,0,67,Just Fontaine,France,Paraguay,group stage,Group,false,false,false
1958,M-1958-04,70,0,70,Raymond Kopa,France,Paraguay,group stage,Group,false,false,false
